"part","simulation","carcass","n_zeros"
"loin",4,14,0
"loin",4,15,0
"loin",4,16,0
"loin",4,17,0
"loin",4,18,0
"loin",4,19,0
"loin",4,20,0
"loin",4,21,0
"loin",4,22,0
"loin",4,23,0
"loin",4,24,3
"loin",4,25,0
"loin",4,26,4
"loin",4,27,9
"loin",4,28,0
"loin",4,29,144
"loin",4,30,0
"loin",4,31,0
"loin",4,32,0
"loin",4,33,0
"loin",4,34,2
"loin",4,35,0
"loin",4,36,0
"loin",4,37,0
"loin",4,38,0
"loin",4,39,0
"loin",4,40,135
"loin",4,41,0
"loin",4,42,0
"loin",4,43,0
"loin",4,44,135
"loin",4,45,2
"loin",4,46,0
"loin",4,47,0
"loin",4,48,138
"loin",4,49,141
"loin",4,50,0
"loin",5,1,2
"loin",5,2,6
"loin",5,3,43
"loin",5,4,4
"loin",5,5,16
"loin",5,6,4
"loin",5,7,0
"loin",5,8,27
"loin",5,9,4
"loin",5,10,0
"loin",5,11,9
"loin",5,12,0
"loin",5,13,35
"loin",5,14,8
"loin",5,15,43
"loin",5,16,65
"loin",5,17,5
"loin",5,18,0
"loin",5,19,0
"loin",5,20,12
"loin",5,21,20
"loin",5,22,4
"loin",5,23,41
"loin",5,24,0
"loin",5,25,0
"loin",5,26,2
"loin",5,27,4
"loin",5,28,0
"loin",5,29,0
"loin",5,30,10
"loin",5,31,5
"loin",5,32,19
"loin",5,33,74
"loin",5,34,13
"loin",5,35,7
"loin",5,36,21
"loin",5,37,11
"loin",5,38,67
"loin",5,39,0
"loin",5,40,67
"loin",5,41,13
"loin",5,42,1
"loin",5,43,8
"loin",5,44,41
"loin",5,45,37
"loin",5,46,0
"loin",5,47,12
"loin",5,48,4
"loin",5,49,14
"loin",5,50,15
"loin",6,1,3
"loin",6,2,91
"loin",6,3,1
"loin",6,4,100
"loin",6,5,66
"loin",6,6,0
"loin",6,7,1
"loin",6,8,0
"loin",6,9,0
"loin",6,10,21
"loin",6,11,0
"loin",6,12,0
"loin",6,13,0
"loin",6,14,0
"loin",6,15,0
"loin",6,16,0
"loin",6,17,0
"loin",6,18,34
"loin",6,19,118
"loin",6,20,0
"loin",6,21,0
"loin",6,22,0
"loin",6,23,32
"loin",6,24,113
"loin",6,25,0
"loin",6,26,0
"loin",6,27,1
"loin",6,28,0
"loin",6,29,23
"loin",6,30,0
"loin",6,31,0
"loin",6,32,0
"loin",6,33,0
"loin",6,34,0
"loin",6,35,0
"loin",6,36,1
"loin",6,37,0
"loin",6,38,2
"loin",6,39,0
"loin",6,40,0
"loin",6,41,0
"loin",6,42,0
"loin",6,43,0
"loin",6,44,0
"loin",6,45,0
"loin",6,46,0
"loin",6,47,0
"loin",6,48,25
"loin",6,49,0
"loin",6,50,0
"loin",7,1,1
"loin",7,2,31
"loin",7,3,0
"loin",7,4,16
"loin",7,5,0
"loin",7,6,0
"loin",7,7,35
"loin",7,8,0
"loin",7,9,9
"loin",7,10,0
"loin",7,11,0
"loin",7,12,0
"loin",7,13,0
"loin",7,14,10
"loin",7,15,0
"loin",7,16,0
"loin",7,17,0
"loin",7,18,0
"loin",7,19,11
"loin",7,20,16
"loin",7,21,0
"loin",7,22,0
"loin",7,23,0
"loin",7,24,0
"loin",7,25,11
"loin",7,26,0
"loin",7,27,0
"loin",7,28,0
"loin",7,29,0
"loin",7,30,0
"loin",7,31,0
"loin",7,32,0
"loin",7,33,0
"loin",7,34,0
"loin",7,35,20
"loin",7,36,0
"loin",7,37,9
"loin",7,38,0
"loin",7,39,0
"loin",7,40,0
"loin",7,41,10
"loin",7,42,0
"loin",7,43,0
"loin",7,44,20
"loin",7,45,25
"loin",7,46,0
"loin",7,47,0
"loin",7,48,0
"loin",7,49,0
"loin",7,50,2
"loin",8,1,0
"loin",8,2,1
"loin",8,3,1
"loin",8,4,0
"loin",8,5,0
"loin",8,6,56
"loin",8,7,0
"loin",8,8,0
"loin",8,9,0
"loin",8,10,0
"loin",8,11,0
"loin",8,12,0
"loin",8,13,0
"loin",8,14,0
"loin",8,15,0
"loin",8,16,0
"loin",8,17,0
"loin",8,18,0
"loin",8,19,0
"loin",8,20,0
"loin",8,21,0
"loin",8,22,83
"loin",8,23,0
"loin",8,24,0
"loin",8,25,0
"loin",8,26,0
"loin",8,27,0
"loin",8,28,48
"loin",8,29,0
"loin",8,30,0
"loin",8,31,0
"loin",8,32,0
"loin",8,33,0
"loin",8,34,0
"loin",8,35,0
"loin",8,36,0
"loin",8,37,74
"loin",8,38,0
"loin",8,39,0
"loin",8,40,1
"loin",8,41,1
"loin",8,42,0
"loin",8,43,0
"loin",8,44,0
"loin",8,45,0
"loin",8,46,0
"loin",8,47,0
"loin",8,48,0
"loin",8,49,0
"loin",8,50,0
"loin",9,1,0
"loin",9,2,0
"loin",9,3,0
"loin",9,4,0
"loin",9,5,0
"loin",9,6,0
"loin",9,7,1
"loin",9,8,0
"loin",9,9,0
"loin",9,10,1
"loin",9,11,0
"loin",9,12,2
"loin",9,13,0
"loin",9,14,1
"loin",9,15,0
"loin",9,16,0
"loin",9,17,0
"loin",9,18,0
"loin",9,19,0
"loin",9,20,0
"loin",9,21,0
"loin",9,22,0
"loin",9,23,0
"loin",9,24,0
"loin",9,25,0
"loin",9,26,4
"loin",9,27,0
"loin",9,28,0
"loin",9,29,3
"loin",9,30,0
"loin",9,31,0
"loin",9,32,0
"loin",9,33,1
"loin",9,34,0
"loin",9,35,0
"loin",9,36,0
"loin",9,37,0
"loin",9,38,0
"loin",9,39,0
"loin",9,40,1
"loin",9,41,0
"loin",9,42,1
"loin",9,43,0
"loin",9,44,0
"loin",9,45,0
"loin",9,46,0
"loin",9,47,0
"loin",9,48,0
"loin",9,49,0
"loin",9,50,2
"loin",10,1,0
"loin",10,2,0
"loin",10,3,0
"loin",10,4,5
"loin",10,5,0
"loin",10,6,0
"loin",10,7,0
"loin",10,8,0
"loin",10,9,8
"loin",10,10,14
"loin",10,11,23
"loin",10,12,0
"loin",10,13,15
"loin",10,14,48
"loin",10,15,0
"loin",10,16,0
"loin",10,17,0
"loin",10,18,15
"loin",10,19,0
"loin",10,20,16
"loin",10,21,0
"loin",10,22,0
"loin",10,23,0
"loin",10,24,0
"loin",10,25,28
"loin",10,26,7
"loin",10,27,0
"loin",10,28,0
"loin",10,29,80
"loin",10,30,37
"loin",10,31,61
"loin",10,32,0
"loin",10,33,0
"loin",10,34,19
"loin",10,35,0
"loin",10,36,0
"loin",10,37,0
"loin",10,38,0
"loin",10,39,0
"loin",10,40,0
"loin",10,41,78
"loin",10,42,0
"loin",10,43,62
"loin",10,44,0
"loin",10,45,53
"loin",10,46,0
"loin",10,47,0
"loin",10,48,0
"loin",10,49,51
"loin",10,50,14
"ham",1,1,0
"ham",1,2,0
"ham",1,3,0
"ham",1,4,0
"ham",1,5,0
"ham",1,6,0
"ham",1,7,0
"ham",1,8,0
"ham",1,9,0
"ham",1,10,0
"ham",1,11,1
"ham",1,12,0
"ham",1,13,0
"ham",1,14,0
"ham",1,15,0
"ham",1,16,0
"ham",1,17,0
"ham",1,18,0
"ham",1,19,0
"ham",1,20,0
"ham",1,21,0
"ham",1,22,0
"ham",1,23,0
"ham",1,24,0
"ham",1,25,0
"ham",1,26,0
"ham",1,27,0
"ham",1,28,0
"ham",1,29,0
"ham",1,30,0
"ham",1,31,0
"ham",1,32,0
"ham",1,33,0
"ham",1,34,0
"ham",1,35,0
"ham",1,36,0
"ham",1,37,0
"ham",1,38,0
"ham",1,39,0
"ham",1,40,0
"ham",1,41,0
"ham",1,42,0
"ham",1,43,0
"ham",1,44,0
"ham",1,45,0
"ham",1,46,0
"ham",1,47,0
"ham",1,48,0
"ham",1,49,0
"ham",1,50,0
"ham",2,1,0
"ham",2,2,0
"ham",2,3,0
"ham",2,4,0
"ham",2,5,0
"ham",2,6,0
"ham",2,7,0
"ham",2,8,0
"ham",2,9,0
"ham",2,10,0
"ham",2,11,0
"ham",2,12,0
"ham",2,13,73
"ham",2,14,94
"ham",2,15,0
"ham",2,16,0
"ham",2,17,115
"ham",2,18,0
"ham",2,19,0
"ham",2,20,0
"ham",2,21,0
"ham",2,22,0
"ham",2,23,0
"ham",2,24,0
"ham",2,25,0
"ham",2,26,0
"ham",2,27,0
"ham",2,28,84
"ham",2,29,0
"ham",2,30,0
"ham",2,31,0
"ham",2,32,0
"ham",2,33,0
"ham",2,34,0
"ham",2,35,0
"ham",2,36,0
"ham",2,37,0
"ham",2,38,94
"ham",2,39,102
"ham",2,40,0
"ham",2,41,0
"ham",2,42,75
"ham",2,43,0
"ham",2,44,0
"ham",2,45,0
"ham",2,46,0
"ham",2,47,0
"ham",2,48,0
"ham",2,49,0
"ham",2,50,0
"ham",3,1,0
"ham",3,2,0
"ham",3,3,0
"ham",3,4,0
"ham",3,5,0
"ham",3,6,0
"ham",3,7,0
"ham",3,8,68
"ham",3,9,0
"ham",3,10,0
"ham",3,11,0
"ham",3,12,0
"ham",3,13,0
"ham",3,14,0
"ham",3,15,0
"ham",3,16,0
"ham",3,17,0
"ham",3,18,31
"ham",3,19,0
"ham",3,20,10
"ham",3,21,0
"ham",3,22,8
"ham",3,23,0
"ham",3,24,8
"ham",3,25,0
"ham",3,26,0
"ham",3,27,0
"ham",3,28,0
"ham",3,29,0
"ham",3,30,0
"ham",3,31,0
"ham",3,32,0
"ham",3,33,31
"ham",3,34,26
"ham",3,35,0
"ham",3,36,0
"ham",3,37,0
"ham",3,38,0
"ham",3,39,0
"ham",3,40,0
"ham",3,41,54
"ham",3,42,0
"ham",3,43,0
"ham",3,44,0
"ham",3,45,0
"ham",3,46,0
"ham",3,47,0
"ham",3,48,0
"ham",3,49,0
"ham",3,50,0
"ham",4,1,1
"ham",4,2,0
"ham",4,3,0
"ham",4,4,0
"ham",4,5,0
"ham",4,6,0
"ham",4,7,0
"ham",4,8,0
"ham",4,9,95
"ham",4,10,0
"ham",4,11,0
"ham",4,12,0
"ham",4,13,0
"ham",4,14,0
"ham",4,15,0
"ham",4,16,0
"ham",4,17,0
"ham",4,18,0
"ham",4,19,0
"ham",4,20,0
"ham",4,21,0
"ham",4,22,0
"ham",4,23,0
"ham",4,24,0
"ham",4,25,0
"ham",4,26,0
"ham",4,27,4
"ham",4,28,0
"ham",4,29,115
"ham",4,30,0
"ham",4,31,0
"ham",4,32,0
"ham",4,33,0
"ham",4,34,0
"ham",4,35,0
"ham",4,36,0
"ham",4,37,0
"ham",4,38,0
"ham",4,39,0
"ham",4,40,108
"ham",4,41,0
"ham",4,42,0
"ham",4,43,0
"ham",4,44,101
"ham",4,45,0
"ham",4,46,0
"ham",4,47,0
"ham",4,48,104
"ham",4,49,118
"ham",4,50,0
"ham",5,1,0
"ham",5,2,2
"ham",5,3,14
"ham",5,4,1
"ham",5,5,4
"ham",5,6,0
"ham",5,7,0
"ham",5,8,5
"ham",5,9,0
"ham",5,10,0
"ham",5,11,1
"ham",5,12,0
"ham",5,13,13
"ham",5,14,0
"ham",5,15,23
"ham",5,16,36
"ham",5,17,2
"ham",5,18,0
"ham",5,19,0
"ham",5,20,2
"ham",5,21,8
"ham",5,22,2
"ham",5,23,19
"ham",5,24,0
"ham",5,25,0
"ham",5,26,1
"ham",5,27,0
"ham",5,28,0
"ham",5,29,0
"ham",5,30,1
"ham",5,31,0
"ham",5,32,3
"ham",5,33,27
"ham",5,34,4
"ham",5,35,0
"ham",5,36,4
"ham",5,37,3
"ham",5,38,36
"ham",5,39,0
"ham",5,40,29
"ham",5,41,0
"ham",5,42,0
"ham",5,43,2
"ham",5,44,26
"ham",5,45,18
"ham",5,46,0
"ham",5,47,2
"ham",5,48,1
"ham",5,49,1
"ham",5,50,5
"ham",6,1,0
"ham",6,2,63
"ham",6,3,0
"ham",6,4,64
"ham",6,5,42
"ham",6,6,0
"ham",6,7,0
"ham",6,8,0
"ham",6,9,0
"ham",6,10,8
"ham",6,11,0
"ham",6,12,0
"ham",6,13,0
"ham",6,14,0
"ham",6,15,0
"ham",6,16,0
"ham",6,17,0
"ham",6,18,9
"ham",6,19,72
"ham",6,20,0
"ham",6,21,0
"ham",6,22,0
"ham",6,23,18
"ham",6,24,88
"ham",6,25,0
"ham",6,26,0
"ham",6,27,0
"ham",6,28,0
"ham",6,29,15
"ham",6,30,0
"ham",6,31,0
"ham",6,32,0
"ham",6,33,0
"ham",6,34,0
"ham",6,35,0
"ham",6,36,0
"ham",6,37,0
"ham",6,38,0
"ham",6,39,0
"ham",6,40,0
"ham",6,41,0
"ham",6,42,0
"ham",6,43,0
"ham",6,44,0
"ham",6,45,0
"ham",6,46,0
"ham",6,47,0
"ham",6,48,8
"ham",6,49,0
"ham",6,50,0
"ham",7,1,1
"ham",7,2,8
"ham",7,3,0
"ham",7,4,2
"ham",7,5,0
"ham",7,6,0
"ham",7,7,5
"ham",7,8,0
"ham",7,9,0
"ham",7,10,0
"ham",7,11,0
"ham",7,12,0
"ham",7,13,0
"ham",7,14,1
"ham",7,15,0
"ham",7,16,0
"ham",7,17,0
"ham",7,18,0
"ham",7,19,4
"ham",7,20,7
"ham",7,21,0
"ham",7,22,0
"ham",7,23,0
"ham",7,24,0
"ham",7,25,2
"ham",7,26,0
"ham",7,27,0
"ham",7,28,0
"ham",7,29,0
"ham",7,30,0
"ham",7,31,0
"ham",7,32,0
"ham",7,33,0
"ham",7,34,0
"ham",7,35,6
"ham",7,36,0
"ham",7,37,3
"ham",7,38,0
"ham",7,39,0
"ham",7,40,0
"ham",7,41,6
"ham",7,42,0
"ham",7,43,0
"ham",7,44,3
"ham",7,45,6
"ham",7,46,0
"ham",7,47,0
"ham",7,48,0
"ham",7,49,0
"ham",7,50,0
"ham",8,1,0
"ham",8,2,0
"ham",8,3,0
"ham",8,4,0
"ham",8,5,0
"ham",8,6,33
"ham",8,7,0
"ham",8,8,0
"ham",8,9,0
"ham",8,10,0
"ham",8,11,0
"ham",8,12,0
"ham",8,13,0
"ham",8,14,0
"ham",8,15,0
"ham",8,16,0
"ham",8,17,0
"ham",8,18,0
"ham",8,19,0
"ham",8,20,0
"ham",8,21,0
"ham",8,22,42
"ham",8,23,0
"ham",8,24,0
"ham",8,25,0
"ham",8,26,0
"ham",8,27,0
"ham",8,28,16
"ham",8,29,0
"ham",8,30,0
"ham",8,31,0
"ham",8,32,0
"ham",8,33,0
"ham",8,34,0
"ham",8,35,0
"ham",8,36,0
"ham",8,37,48
"ham",8,38,0
"ham",8,39,0
"ham",8,40,0
"ham",8,41,0
"ham",8,42,0
"ham",8,43,0
"ham",8,44,0
"ham",8,45,0
"ham",8,46,0
"ham",8,47,0
"ham",8,48,0
"ham",8,49,0
"ham",8,50,0
"ham",9,1,0
"ham",9,2,0
"ham",9,3,0
"ham",9,4,0
"ham",9,5,0
"ham",9,6,0
"ham",9,7,0
"ham",9,8,0
"ham",9,9,0
"ham",9,10,0
"ham",9,11,0
"ham",9,12,0
"ham",9,13,0
"ham",9,14,0
"ham",9,15,0
"ham",9,16,0
"ham",9,17,0
"ham",9,18,0
"ham",9,19,0
"ham",9,20,0
"ham",9,21,0
"ham",9,22,0
"ham",9,23,0
"ham",9,24,0
"ham",9,25,0
"ham",9,26,0
"ham",9,27,0
"ham",9,28,0
"ham",9,29,0
"ham",9,30,0
"ham",9,31,0
"ham",9,32,0
"ham",9,33,0
"ham",9,34,0
"ham",9,35,0
"ham",9,36,0
"ham",9,37,0
"ham",9,38,0
"ham",9,39,0
"ham",9,40,0
"ham",9,41,0
"ham",9,42,0
"ham",9,43,0
"ham",9,44,0
"ham",9,45,0
"ham",9,46,0
"ham",9,47,0
"ham",9,48,0
"ham",9,49,0
"ham",9,50,0
"ham",10,1,0
"ham",10,2,0
"ham",10,3,0
"ham",10,4,0
"ham",10,5,0
"ham",10,6,0
"ham",10,7,0
"ham",10,8,0
"ham",10,9,3
"ham",10,10,3
"ham",10,11,12
"ham",10,12,0
"ham",10,13,3
"ham",10,14,35
"ham",10,15,0
"ham",10,16,0
"ham",10,17,0
"ham",10,18,4
"ham",10,19,0
"ham",10,20,6
"ham",10,21,0
"ham",10,22,0
"ham",10,23,0
"ham",10,24,0
"ham",10,25,8
"ham",10,26,2
"ham",10,27,0
"ham",10,28,0
"ham",10,29,34
"ham",10,30,14
"ham",10,31,26
"ham",10,32,0
"ham",10,33,0
"ham",10,34,4
"ham",10,35,0
"ham",10,36,0
"ham",10,37,0
"ham",10,38,0
"ham",10,39,0
"ham",10,40,0
"ham",10,41,37
"ham",10,42,0
"ham",10,43,24
"ham",10,44,0
"ham",10,45,20
"ham",10,46,0
"ham",10,47,0
"ham",10,48,0
"ham",10,49,26
"ham",10,50,7
"other",1,1,0
"other",1,2,0
"other",1,3,0
"other",1,4,0
"other",1,5,0
"other",1,6,0
"other",1,7,0
"other",1,8,0
"other",1,9,0
"other",1,10,0
"other",1,11,0
"other",1,12,0
"other",1,13,0
"other",1,14,0
"other",1,15,0
"other",1,16,0
"other",1,17,0
"other",1,18,0
"other",1,19,0
"other",1,20,0
"other",1,21,0
"other",1,22,0
"other",1,23,0
"other",1,24,0
"other",1,25,0
"other",1,26,0
"other",1,27,0
"other",1,28,0
"other",1,29,0
"other",1,30,0
"other",1,31,0
"other",1,32,0
"other",1,33,0
"other",1,34,0
"other",1,35,0
"other",1,36,0
"other",1,37,0
"other",1,38,0
"other",1,39,0
"other",1,40,0
"other",1,41,0
"other",1,42,0
"other",1,43,0
"other",1,44,0
"other",1,45,0
"other",1,46,0
"other",1,47,0
"other",1,48,0
"other",1,49,0
"other",1,50,0
"other",2,1,0
"other",2,2,0
"other",2,3,0
"other",2,4,0
"other",2,5,0
"other",2,6,0
"other",2,7,0
"other",2,8,0
"other",2,9,0
"other",2,10,0
"other",2,11,0
"other",2,12,0
"other",2,13,0
"other",2,14,0
"other",2,15,0
"other",2,16,0
"other",2,17,1
"other",2,18,0
"other",2,19,0
"other",2,20,0
"other",2,21,0
"other",2,22,0
"other",2,23,0
"other",2,24,0
"other",2,25,0
"other",2,26,0
"other",2,27,0
"other",2,28,0
"other",2,29,0
"other",2,30,0
"other",2,31,0
"other",2,32,0
"other",2,33,0
"other",2,34,0
"other",2,35,0
"other",2,36,0
"other",2,37,0
"other",2,38,0
"other",2,39,0
"other",2,40,0
"other",2,41,0
"other",2,42,0
"other",2,43,0
"other",2,44,0
"other",2,45,0
"other",2,46,0
"other",2,47,0
"other",2,48,0
"other",2,49,0
"other",2,50,0
"other",3,1,0
"other",3,2,0
"other",3,3,0
"other",3,4,0
"other",3,5,0
"other",3,6,0
"other",3,7,0
"other",3,8,0
"other",3,9,0
"other",3,10,0
"other",3,11,0
"other",3,12,0
"other",3,13,0
"other",3,14,0
"other",3,15,0
"other",3,16,0
"other",3,17,0
"other",3,18,0
"other",3,19,0
"other",3,20,0
"other",3,21,0
"other",3,22,0
"other",3,23,0
"other",3,24,0
"other",3,25,0
"other",3,26,0
"other",3,27,0
"other",3,28,0
"other",3,29,0
"other",3,30,0
"other",3,31,0
"other",3,32,0
"other",3,33,0
"other",3,34,0
"other",3,35,0
"other",3,36,0
"other",3,37,0
"other",3,38,0
"other",3,39,0
"other",3,40,0
"other",3,41,0
"other",3,42,0
"other",3,43,0
"other",3,44,0
"other",3,45,0
"other",3,46,0
"other",3,47,0
"other",3,48,0
"other",3,49,0
"other",3,50,0
"other",4,1,0
"other",4,2,0
"other",4,3,0
"other",4,4,0
"other",4,5,0
"other",4,6,0
"other",4,7,0
"other",4,8,0
"other",4,9,0
"other",4,10,0
"other",4,11,0
"other",4,12,0
"other",4,13,0
"other",4,14,0
"other",4,15,0
"other",4,16,0
"other",4,17,0
"other",4,18,0
"other",4,19,0
"other",4,20,0
"other",4,21,0
"other",4,22,0
"other",4,23,0
"other",4,24,0
"other",4,25,0
"other",4,26,0
"other",4,27,0
"other",4,28,0
"other",4,29,14
"other",4,30,0
"other",4,31,0
"other",4,32,0
"other",4,33,0
"other",4,34,0
"other",4,35,0
"other",4,36,0
"other",4,37,0
"other",4,38,0
"other",4,39,0
"other",4,40,1
"other",4,41,0
"other",4,42,0
"other",4,43,0
"other",4,44,1
"other",4,45,0
"other",4,46,0
"other",4,47,0
"other",4,48,0
"other",4,49,8
"other",4,50,0
"other",5,1,0
"other",5,2,0
"other",5,3,0
"other",5,4,0
"other",5,5,0
"other",5,6,0
"other",5,7,0
"other",5,8,0
"other",5,9,0
"other",5,10,0
"other",5,11,0
"other",5,12,0
"other",5,13,0
"other",5,14,0
"other",5,15,0
"other",5,16,0
"other",5,17,0
"other",5,18,0
"other",5,19,0
"other",5,20,0
"other",5,21,0
"other",5,22,0
"other",5,23,0
"other",5,24,0
"other",5,25,0
"other",5,26,0
"other",5,27,0
"other",5,28,0
"other",5,29,0
"other",5,30,0
"other",5,31,0
"other",5,32,0
"other",5,33,0
"other",5,34,0
"other",5,35,0
"other",5,36,0
"other",5,37,0
"other",5,38,0
"other",5,39,0
"other",5,40,0
"other",5,41,0
"other",5,42,0
"other",5,43,0
"other",5,44,0
"other",5,45,0
"other",5,46,0
"other",5,47,0
"other",5,48,0
"other",5,49,0
"other",5,50,0
"other",6,1,0
"other",6,2,0
"other",6,3,0
"other",6,4,0
"other",6,5,0
"other",6,6,0
"other",6,7,0
"other",6,8,0
"other",6,9,0
"other",6,10,0
"other",6,11,0
"other",6,12,0
"other",6,13,0
"other",6,14,0
"other",6,15,0
"other",6,16,0
"other",6,17,0
"other",6,18,0
"other",6,19,0
"other",6,20,0
"other",6,21,0
"other",6,22,0
"other",6,23,0
"other",6,24,0
"other",6,25,0
"other",6,26,0
"other",6,27,0
"other",6,28,0
"other",6,29,0
"other",6,30,0
"other",6,31,0
"other",6,32,0
"other",6,33,0
"other",6,34,0
"other",6,35,0
"other",6,36,0
"other",6,37,0
"other",6,38,0
"other",6,39,0
"other",6,40,0
"other",6,41,0
"other",6,42,0
"other",6,43,0
"other",6,44,0
"other",6,45,0
"other",6,46,0
"other",6,47,0
"other",6,48,0
"other",6,49,0
"other",6,50,0
"other",7,1,0
"other",7,2,0
"other",7,3,0
"other",7,4,0
"other",7,5,0
"other",7,6,0
"other",7,7,0
"other",7,8,0
"other",7,9,0
"other",7,10,0
"other",7,11,0
"other",7,12,0
"other",7,13,0
"other",7,14,0
"other",7,15,0
"other",7,16,0
"other",7,17,0
"other",7,18,0
"other",7,19,0
"other",7,20,0
"other",7,21,0
"other",7,22,0
"other",7,23,0
"other",7,24,0
"other",7,25,0
"other",7,26,0
"other",7,27,0
"other",7,28,0
"other",7,29,0
"other",7,30,0
"other",7,31,0
"other",7,32,0
"other",7,33,0
"other",7,34,0
"other",7,35,0
"other",7,36,0
"other",7,37,0
"other",7,38,0
"other",7,39,0
"other",7,40,0
"other",7,41,0
"other",7,42,0
"other",7,43,0
"other",7,44,0
"other",7,45,0
"other",7,46,0
"other",7,47,0
"other",7,48,0
"other",7,49,0
"other",7,50,0
"other",8,1,0
"other",8,2,0
"other",8,3,0
"other",8,4,0
"other",8,5,0
"other",8,6,0
"other",8,7,0
"other",8,8,0
"other",8,9,0
"other",8,10,0
"other",8,11,0
"other",8,12,0
"other",8,13,0
"other",8,14,0
"other",8,15,0
"other",8,16,0
"other",8,17,0
"other",8,18,0
"other",8,19,0
"other",8,20,0
"other",8,21,0
"other",8,22,0
"other",8,23,0
"other",8,24,0
"other",8,25,0
"other",8,26,0
"other",8,27,0
"other",8,28,0
"other",8,29,0
"other",8,30,0
"other",8,31,0
"other",8,32,0
"other",8,33,0
"other",8,34,0
"other",8,35,0
"other",8,36,0
"other",8,37,0
"other",8,38,0
"other",8,39,0
"other",8,40,0
"other",8,41,0
"other",8,42,0
"other",8,43,0
"other",8,44,0
"other",8,45,0
"other",8,46,0
"other",8,47,0
"other",8,48,0
"other",8,49,0
"other",8,50,0
"other",9,1,0
"other",9,2,0
"other",9,3,0
"other",9,4,0
"other",9,5,0
"other",9,6,0
"other",9,7,0
"other",9,8,0
"other",9,9,0
"other",9,10,0
"other",9,11,0
"other",9,12,0
"other",9,13,0
"other",9,14,0
"other",9,15,0
"other",9,16,0
"other",9,17,0
"other",9,18,0
"other",9,19,0
"other",9,20,0
"other",9,21,0
"other",9,22,0
"other",9,23,0
"other",9,24,0
"other",9,25,0
"other",9,26,0
"other",9,27,0
"other",9,28,0
"other",9,29,0
"other",9,30,0
"other",9,31,0
"other",9,32,0
"other",9,33,0
"other",9,34,0
"other",9,35,0
"other",9,36,0
"other",9,37,0
"other",9,38,0
"other",9,39,0
"other",9,40,0
"other",9,41,0
"other",9,42,0
"other",9,43,0
"other",9,44,0
"other",9,45,0
"other",9,46,0
"other",9,47,0
"other",9,48,0
"other",9,49,0
"other",9,50,0
"other",10,1,0
"other",10,2,0
"other",10,3,0
"other",10,4,0
"other",10,5,0
"other",10,6,0
"other",10,7,0
"other",10,8,0
"other",10,9,0
"other",10,10,0
"other",10,11,0
"other",10,12,0
"other",10,13,0
"other",10,14,0
"other",10,15,0
"other",10,16,0
"other",10,17,0
"other",10,18,0
"other",10,19,0
"other",10,20,0
"other",10,21,0
"other",10,22,0
"other",10,23,0
"other",10,24,0
"other",10,25,0
"other",10,26,0
"other",10,27,0
"other",10,28,0
"other",10,29,0
"other",10,30,0
"other",10,31,0
"other",10,32,0
"other",10,33,0
"other",10,34,0
"other",10,35,0
"other",10,36,0
"other",10,37,0
"other",10,38,0
"other",10,39,0
"other",10,40,0
"other",10,41,0
"other",10,42,0
"other",10,43,0
"other",10,44,0
"other",10,45,0
"other",10,46,0
"other",10,47,0
"other",10,48,0
"other",10,49,0
"other",10,50,0
